id,features
2575,"[1.148687720298767, 1.2177345752716064, 0.2980574071407318, 0.007456340827047825, -0.9100416898727417, 0.4712401330471039, 0.1559068113565445, 0.05395109951496124, 0.1954936981201172, 0.00489042280241847]"
2585,"[1.6880505084991455, 1.1017025709152222, -0.1518043577671051, -0.151296928524971, -0.19087332487106323, -0.28175291419029236, -0.3607960343360901, -0.10226766020059586, 0.8620256185531616, -0.18829426169395447]"
2605,"[-0.0022858120501041412, 0.2607126533985138, -0.3654811382293701, 0.13963119685649872, -0.8018379211425781, -0.7063131332397461, -0.16200987994670868, -0.5497106909751892, -0.4115433990955353, 0.12708616256713867]"
2615,"[0.27174925804138184, 0.3491312265396118, -0.307451456785202, 0.35963091254234314, -0.4449082911014557, -0.44259247183799744, -0.12030614912509918, -0.5528324842453003, -0.30675798654556274, -0.47088122367858887]"
2625,"[0.12464337795972824, 0.7248295545578003, 0.5610759258270264, 0.5539196133613586, -0.030162785202264786, -1.0859832763671875, 0.12778045237064362, -0.4941175878047943, -0.8178430199623108, 0.21470965445041656]"
2635,"[0.6527084708213806, -0.0629381611943245, 0.31716278195381165, -0.21429316699504852, -0.7005912065505981, 0.6095646023750305, -0.48838549852371216, -1.2201546430587769, -1.3428544998168945, -0.36379921436309814]"
2645,"[0.6569584608078003, 0.5846174955368042, -0.6735535860061646, -0.022278066724538803, -0.3995276093482971, 0.5052091479301453, -0.013158274814486504, -0.5863107442855835, -0.12267749011516571, -1.08664870262146]"
2655,"[0.6414024233818054, -0.04561920464038849, -0.5792543888092041, -1.026626706123352, -0.503842830657959, -0.3856433928012848, 0.5143008828163147, -0.4903292655944824, -0.13190273940563202, -0.38566064834594727]"
2665,"[1.1490768194198608, 0.24213604629039764, -0.17077937722206116, 0.9466004371643066, -0.8901470303535461, 0.26656514406204224, 0.11871667951345444, -0.754331111907959, -0.40802884101867676, -0.5594393014907837]"
2675,"[-0.2203536331653595, 1.524701714515686, -0.44148966670036316, -0.30156946182250977, 1.6372629404067993, -0.06487707793712616, -0.6168932914733887, -0.9137084484100342, 0.2106100171804428, -0.9301133155822754]"
2685,"[-0.02943548932671547, 0.31235194206237793, -0.70115727186203, 0.5395351052284241, -0.9739336967468262, -0.8309834003448486, -0.046158429235219955, 0.017312100157141685, 0.07381186634302139, -0.45841264724731445]"
2695,"[0.06831937283277512, 0.6459677815437317, -1.5223051309585571, -0.22269891202449799, 0.1896827667951584, 0.5752965807914734, 0.18605662882328033, -0.19085077941417694, -0.17725111544132233, -0.3122158646583557]"
2705,"[0.9921687245368958, 0.7227650880813599, 0.11518470197916031, 0.7486103773117065, 0.21650150418281555, -0.6777032017707825, -0.7941908240318298, 0.11134491115808487, -1.3910037279129028, 0.629715621471405]"
2715,"[-0.4247553050518036, 1.1006323099136353, 1.405123233795166, -1.5922385454177856, 0.797237753868103, 0.5179019570350647, -0.13028912246227264, -1.5657179355621338, 0.4203023314476013, -0.5448099374771118]"
2725,"[0.5804177522659302, 1.095630168914795, -1.2440329790115356, -0.10921644419431686, 0.23996764421463013, 1.1083989143371582, -0.12857671082019806, -0.9863288402557373, -0.2976020872592926, 0.5339856743812561]"
2735,"[0.03504563868045807, 0.5135505199432373, -0.6328582763671875, 0.05870874971151352, 0.27240774035453796, -0.4792940616607666, -0.21034951508045197, -1.0328316688537598, 0.07200978696346283, -0.15463954210281372]"
2745,"[0.31397902965545654, 0.9499865174293518, -1.1693354845046997, 0.2319810390472412, -0.4354954659938812, 0.3898475170135498, -0.24885837733745575, -0.45081615447998047, 0.0034680163953453302, 0.38626039028167725]"
2755,"[0.7547661662101746, -0.03387469798326492, -1.2378318309783936, -0.18349508941173553, 0.043311040848493576, -0.6730086803436279, -0.036162927746772766, -1.0435301065444946, -0.49958184361457825, -0.5839920043945312]"
2765,"[1.037040114402771, 1.0407238006591797, -1.4704704284667969, 0.1179446429014206, 0.21258321404457092, 1.282965064048767, 0.28010210394859314, -1.4422013759613037, 1.3736685514450073, 1.0811452865600586]"
2775,"[0.016084061935544014, 1.1122310161590576, 2.4428155422210693, -0.19805052876472473, -1.0967494249343872, 1.0914884805679321, -0.9816911816596985, -1.2291474342346191, 0.7067388892173767, 0.8458731174468994]"
2785,"[0.8721944093704224, 0.20114445686340332, -0.2509789764881134, -0.5918245911598206, 0.4639187157154083, 0.40420448780059814, -0.4926326870918274, -1.2367005348205566, -1.6980453729629517, -0.8676669001579285]"
2795,"[-0.1142800822854042, 0.9201582074165344, -0.37709859013557434, -0.2928609549999237, -0.44081538915634155, -0.43210986256599426, 0.15741953253746033, -0.13126400113105774, -0.1980832815170288, -0.8329224586486816]"
2805,"[0.12403219938278198, 0.34853753447532654, -0.12796422839164734, 0.13049772381782532, -0.7405409216880798, -0.7091373205184937, -0.17369426786899567, -0.43745318055152893, -0.07494267076253891, -0.04407951980829239]"
2815,"[-0.11283726245164871, 0.1351061314344406, -0.17735660076141357, 0.1095864400267601, -0.6625496745109558, -0.45263639092445374, -0.14052170515060425, -0.8284792900085449, 0.026988686993718147, -0.2645455002784729]"
2825,"[0.4042847752571106, 0.3351490795612335, -0.000577954575419426, 0.28146472573280334, -0.32922589778900146, -0.7246381640434265, -0.0013122776290401816, -0.7145220637321472, -1.3204277753829956, -1.0858333110809326]"
2835,"[-0.13389939069747925, 0.08496260643005371, 0.22314396500587463, 0.46112674474716187, -1.1783231496810913, -0.3199050724506378, -0.0028715517837554216, -0.8416129350662231, -0.3124505579471588, 0.5232486724853516]"
2845,"[-0.0063912044279277325, 0.15972644090652466, -0.08147700875997543, -0.03996558487415314, -0.11606881767511368, -0.09018759429454803, 0.02209278754889965, -0.12814456224441528, -0.07709033042192459, -0.007722178008407354]"
2855,"[1.7857002019882202, -0.0666968822479248, -0.6765440106391907, -0.19126267731189728, -0.6274625658988953, -0.1914115697145462, 0.44292810559272766, -0.509634256362915, -0.17594179511070251, -0.5441238880157471]"
2865,"[0.3047496974468231, 0.9630758762359619, 0.5119677186012268, -0.8677424192428589, -0.5683152079582214, -0.786971390247345, 0.7858468294143677, -0.024076174944639206, -0.9211116433143616, 0.7411656975746155]"
2875,"[0.020836932584643364, 0.41870391368865967, -0.4960556626319885, -0.28183162212371826, -0.3610604703426361, -0.2836005985736847, -0.6764863133430481, -0.9623665809631348, 0.006814384832978249, 0.39665520191192627]"
2885,"[1.0958328247070312, 0.8765517473220825, -0.2632073163986206, -0.7564935088157654, -0.07744356244802475, -0.017540520057082176, -0.18557794392108917, -0.7470995783805847, 0.49175339937210083, -0.21654164791107178]"
2895,"[0.1995212435722351, 0.9918688535690308, 0.0976896658539772, -0.15633392333984375, -0.3633739948272705, 0.04546688497066498, -0.18600019812583923, -0.31236714124679565, 0.037513796240091324, -0.19950950145721436]"
2905,"[-0.2379545420408249, 1.466336965560913, -0.2935817539691925, 0.40289297699928284, -0.3887707591056824, -0.34693828225135803, -0.4800361692905426, -0.024612631648778915, -0.12094799429178238, 0.18263985216617584]"
2915,"[0.23202045261859894, 0.7618995904922485, -0.14989706873893738, -0.3054259717464447, -0.6430367231369019, -0.5546353459358215, -0.42710286378860474, 0.08351892977952957, -0.51952064037323, -0.30712413787841797]"
2925,"[1.7794995307922363, 0.8500228524208069, -0.33589181303977966, 0.44131025671958923, -1.0008288621902466, -0.803737998008728, -0.34037086367607117, 0.23559819161891937, 0.03375636413693428, 0.787835419178009]"
2935,"[1.1903738975524902, 0.8045050501823425, -0.22703303396701813, 0.4589269757270813, -0.9009718894958496, -0.05623338371515274, -0.5089394450187683, 0.11085078120231628, -0.20162548124790192, -0.38435208797454834]"
2945,"[1.6803431510925293, 0.30392852425575256, 0.8054263591766357, 0.11981678754091263, -0.35067665576934814, 0.0669061616063118, 0.4861287474632263, -1.5834259986877441, -0.012164793908596039, -0.7865023016929626]"
2955,"[-0.12928438186645508, -0.2757500112056732, -0.2892468571662903, -0.5415023565292358, -0.34866780042648315, -0.6496562957763672, -0.21190977096557617, -1.0925929546356201, 0.4500618278980255, -0.5738115310668945]"
2965,"[0.35823434591293335, -0.16336269676685333, -0.19893622398376465, 0.09298766404390335, -0.6598581671714783, -0.7781932950019836, -0.36508625745773315, -0.03255036100745201, -0.5304980874061584, -0.6587115526199341]"
2975,"[-0.09742186963558197, 0.7902728319168091, 0.1117558479309082, -0.6170777082443237, 0.4523751735687256, -0.8620671033859253, -0.6357800364494324, -0.9385790824890137, -0.7717840671539307, 1.0119026899337769]"
2985,"[0.18515543639659882, 0.892970860004425, 0.23732201755046844, -0.026606466621160507, 0.05004331097006798, -0.02083195373415947, -0.004873676225543022, -0.4940437078475952, -1.244527816772461, -0.47511351108551025]"
2995,"[0.4338241219520569, 0.3819393515586853, 0.28200820088386536, -0.28010642528533936, -0.24088352918624878, -0.41019532084465027, 0.29131120443344116, -0.8831629157066345, -0.48550546169281006, -0.05745883658528328]"
3005,"[-0.019189687445759773, 0.46592843532562256, -0.21844758093357086, -0.13213182985782623, -0.8271927237510681, -0.6726967096328735, -0.11447057127952576, -0.5777543783187866, -0.12151551991701126, 0.13458479940891266]"
3015,"[0.9683394432067871, 0.43243566155433655, -0.5903638005256653, -0.28212469816207886, -0.5916218757629395, -0.24784740805625916, -0.4202774465084076, -0.22841154038906097, -0.3272137939929962, -0.2859817445278168]"
3025,"[1.2253774404525757, 0.22924043238162994, -0.680898129940033, -0.41426002979278564, -1.2121644020080566, 0.3786921501159668, -1.2510638236999512, -0.4888346791267395, 0.5413219332695007, -0.010908203199505806]"
3035,"[0.21710896492004395, 0.9502494931221008, -0.3668104112148285, 0.3446120321750641, -0.9638373255729675, 0.030351335182785988, -0.23395590484142303, 0.04233178496360779, -0.22163425385951996, -0.3220616579055786]"
3045,"[0.8968332409858704, 0.624707043170929, -0.589833676815033, 0.09592188149690628, -0.15489156544208527, -0.2041044980287552, -0.6930392384529114, -1.0727688074111938, 0.4323449432849884, 0.7880370020866394]"
3055,"[1.2959396839141846, 1.0788908004760742, -0.287142276763916, 0.6939343214035034, -0.1809922158718109, 0.05488195642828941, -0.09885323792695999, -0.22754095494747162, 0.0578945055603981, 0.61182701587677]"
3065,"[0.06108904629945755, 0.9685729146003723, -0.4323294460773468, 0.025642532855272293, -0.3384413421154022, -0.04754722863435745, -0.1784171164035797, -0.06681924313306808, -0.08133643865585327, -0.32549744844436646]"
3075,"[1.151341438293457, 0.8374806046485901, -0.30602675676345825, 0.0805162638425827, -1.1161772012710571, 0.012418157421052456, -0.096641905605793, -0.17200422286987305, -0.07534301280975342, 0.21630626916885376]"
3085,"[0.4998384118080139, 1.3812317848205566, 0.21356292068958282, -0.3688848316669464, 0.16001257300376892, -0.21998608112335205, 0.5485888123512268, 0.08857907354831696, -0.3247920572757721, -0.5659191012382507]"
3095,"[0.5443581938743591, 0.9516735672950745, -0.02843685820698738, 0.10513170808553696, -1.3336817026138306, 0.26052242517471313, -0.45023494958877563, 0.1493152230978012, 0.08628780394792557, -0.24433723092079163]"
3105,"[-0.10640586167573929, 0.9398393630981445, -0.39432671666145325, -0.3103342652320862, -0.4213310778141022, 0.15204602479934692, -0.5355986952781677, -0.6584914922714233, 0.27389419078826904, -0.011005239561200142]"
3115,"[0.6627874970436096, 0.6947355270385742, -0.5574200749397278, -0.28560686111450195, 0.2468814253807068, -0.8864441514015198, -1.2768319845199585, -0.45520246028900146, 0.7265700101852417, 0.20235300064086914]"
3125,"[1.588071346282959, 0.6000641584396362, 0.2872362434864044, 0.3531436026096344, -0.7174693942070007, -0.23016242682933807, -0.564640462398529, -0.6438277363777161, -0.126664400100708, 0.02145823836326599]"
3135,"[0.6308733820915222, 0.8786327838897705, -0.5462722778320312, -0.434598833322525, -0.5527139902114868, 0.05184550955891609, -0.757994532585144, 0.07855881005525589, -0.2724767327308655, -0.1242196336388588]"
3145,"[0.5774146318435669, 0.9534710049629211, 0.007913747802376747, -0.5177565217018127, -0.1406107395887375, -0.273471474647522, -0.5799695253372192, -0.44726720452308655, 0.3475048840045929, -0.0327921025454998]"
3155,"[-0.10295654088258743, 0.5541844367980957, -0.21432633697986603, 0.03702292591333389, -0.6326742172241211, -0.30290353298187256, -0.5277482867240906, -0.8868885040283203, 0.3318331837654114, 0.3613913357257843]"
3165,"[0.8062322735786438, 0.22333142161369324, -0.41113677620887756, 0.8998428583145142, -0.7800472974777222, -0.3558658957481384, -0.16778549551963806, -0.47843918204307556, -0.3767574727535248, 0.3002517819404602]"
3175,"[0.2866780459880829, 0.9688831567764282, 0.3795057237148285, 0.5216591358184814, -0.10345384478569031, -0.15494303405284882, -0.6505900621414185, -0.6565479636192322, -0.3232226073741913, -0.373717725276947]"
3185,"[0.3029841184616089, 0.8666336536407471, -0.48469576239585876, 0.5113704800605774, -0.5719142556190491, -0.0902843028306961, -0.30071327090263367, -0.5153366327285767, 0.24938717484474182, 0.8328962326049805]"
3205,"[0.8020218014717102, 0.13149628043174744, -0.3389313220977783, 0.017100606113672256, -0.812532901763916, -0.35371774435043335, 1.1717787981033325, -0.8277629017829895, -0.2635059952735901, -0.7938690185546875]"
3215,"[1.302000641822815, 1.446801781654358, -0.25924158096313477, 0.47660747170448303, 1.1922017335891724, -0.1289943903684616, -0.492216020822525, 0.12747448682785034, -0.3379318118095398, -0.6844058632850647]"
3225,"[-0.03411608189344406, 0.2159251570701599, 0.5405929088592529, 0.5468863844871521, -1.44961416721344, -0.8220868110656738, 0.10405927896499634, -0.7652895450592041, 0.17980889976024628, 0.7455511689186096]"
3235,"[1.4494330883026123, 0.5240079164505005, -1.2090319395065308, 0.15444278717041016, 0.1840621680021286, -0.5600923299789429, -0.27947840094566345, -0.18949878215789795, -0.6607310771942139, 0.5059906840324402]"
3245,"[-0.6185269951820374, 1.6019107103347778, -0.1084749698638916, 0.4863004684448242, -0.43049073219299316, -0.056177329272031784, -0.7291093468666077, -0.22166898846626282, -0.21317623555660248, 1.6717700958251953]"
3255,"[-0.2001052349805832, 0.822182834148407, 0.011464487761259079, -0.1761612892150879, -0.651642918586731, -0.11505530029535294, -0.6232901215553284, -0.48697182536125183, -0.008418177254498005, -0.07257162779569626]"
3265,"[0.4069415032863617, 1.252187728881836, 0.15157246589660645, 0.8338744044303894, -0.44677281379699707, -0.21640245616436005, -0.017003299668431282, -0.2775343358516693, -0.1510532796382904, -0.061591796576976776]"
3275,"[0.5662893652915955, 0.7150508165359497, -0.6833795309066772, 0.6373795866966248, -0.1628464162349701, -0.8818111419677734, 0.1715046763420105, -0.5479795932769775, -0.3437338173389435, 0.21067999303340912]"
3285,"[0.19745725393295288, 0.578356146812439, -0.04646081104874611, -0.43122342228889465, -0.4876111149787903, -0.16827838122844696, 0.3828516900539398, -0.8577060699462891, -0.2645655572414398, 0.2737681269645691]"
3295,"[1.1627793312072754, 1.075118064880371, 0.049135804176330566, 0.27013063430786133, -0.3428161144256592, -0.13069497048854828, 0.3803223967552185, -0.018269510939717293, -0.14260809123516083, -0.264274537563324]"
3305,"[0.2290291041135788, 0.9461619257926941, -0.012056398205459118, 0.04645872861146927, -0.48661836981773376, -0.12295310199260712, -0.10244859009981155, -0.23489342629909515, -0.335722416639328, -0.13027556240558624]"
3315,"[0.015077699907124043, 0.48419514298439026, -0.1102273091673851, 0.0003542822378221899, -0.29584211111068726, -0.04966418817639351, -0.15793198347091675, -0.15652595460414886, -0.08353091031312943, -0.10632232576608658]"
3325,"[0.12172063440084457, 0.15185563266277313, 0.2840476334095001, -0.2832820415496826, -0.8393496870994568, 0.016759777441620827, -0.3648534417152405, -1.2264071702957153, 0.17443695664405823, 0.2654547095298767]"
3335,"[1.252698540687561, 0.22217130661010742, -0.9616169333457947, 0.09692993015050888, -0.42936578392982483, 1.1904654502868652, 1.1994060277938843, -0.9880158305168152, -1.7089247703552246, 0.6373069286346436]"
