id,features
754,"[-0.8798177242279053, 0.9445748925209045, -1.0396363735198975, -1.105499505996704, 0.607562243938446, -0.22247916460037231, 0.3078707456588745, -0.1029515191912651, -0.4057711064815521, -0.2580244541168213]"
764,"[-0.14373934268951416, 1.5952938795089722, -0.7371760606765747, -0.6796233654022217, -0.1140231192111969, 0.0232855211943388, 0.12363883852958679, 0.2899934947490692, -0.4455116391181946, 0.4565892219543457]"
774,"[-0.08191611617803574, 0.47146710753440857, 0.15403881669044495, -0.6490168571472168, -0.012338914908468723, -0.04333077743649483, 0.06798483431339264, 0.13212457299232483, -0.869685709476471, 0.20434649288654327]"
784,"[-0.66995769739151, 0.8550665974617004, -0.06559298932552338, -0.27833127975463867, 0.33242934942245483, -0.035878412425518036, 0.8663578033447266, 0.5271399021148682, -0.46031489968299866, 0.3575982451438904]"
804,"[-0.5015537738800049, 0.5879030227661133, -0.14156286418437958, -0.6936496496200562, 0.08843551576137543, 0.6529191136360168, 0.6791805028915405, -0.19479422271251678, -0.6832120418548584, 0.23739106953144073]"
814,"[-0.18539714813232422, 0.24734815955162048, 0.36944571137428284, -0.474950909614563, 0.18134841322898865, -0.14594633877277374, 0.1390727162361145, 0.25945737957954407, -0.6073523163795471, 0.1796654909849167]"
824,"[0.13392268121242523, 1.4093916416168213, -1.0630139112472534, -1.1028691530227661, -1.205117106437683, 0.9812484979629517, 0.10849309712648392, 0.09008742868900299, -0.8106361627578735, -0.13723549246788025]"
834,"[0.03708196431398392, 0.6373010277748108, 0.4135403037071228, -0.3710258901119232, 0.12812410295009613, -0.4995284080505371, 0.3426660895347595, -0.9429644346237183, -0.47659873962402344, 0.36274078488349915]"
844,"[0.862815797328949, -0.07317192107439041, 0.09701141715049744, -0.5874552130699158, 0.5288137197494507, -1.2940082550048828, -0.15079616010189056, 0.5078340172767639, -1.351678729057312, -0.3763551712036133]"
854,"[0.09290782362222672, 1.4644235372543335, 0.580994188785553, 1.347650408744812, 1.2490029335021973, -0.15459446609020233, -0.22178907692432404, 0.7112378478050232, -2.107081174850464, -0.6017529964447021]"
864,"[-0.1340809166431427, -0.0644281804561615, 1.4093797206878662, -0.7584127187728882, -0.8103526830673218, 0.9767348766326904, 0.2698290944099426, -0.014218965545296669, -0.9959568977355957, 0.2437768578529358]"
874,"[1.2183817625045776, 1.9565836191177368, -0.35562047362327576, -1.348787784576416, 0.23918527364730835, 0.9512239694595337, -0.03386987745761871, -0.6232718825340271, 0.10648013651371002, 1.0535975694656372]"
884,"[0.11416313052177429, 0.24752946197986603, 0.10575675219297409, -0.4687827527523041, -0.1570507287979126, -0.1733132302761078, 0.2620370388031006, 0.30609574913978577, -0.6703153252601624, 0.3225284218788147]"
904,"[0.3519943654537201, 0.5090832114219666, 0.4126802980899811, -0.26173654198646545, -0.3472442328929901, -0.06706483662128448, 0.1443209946155548, 0.18000264465808868, -1.4835137128829956, 0.3153913617134094]"
914,"[0.5191670060157776, 0.482220321893692, 0.4106137156486511, -0.4545169770717621, -0.5484846830368042, -0.14603322744369507, 0.27464258670806885, -0.22441671788692474, -1.263077735900879, -0.2787646949291229]"
924,"[0.4688805341720581, 0.871143639087677, 0.20773068070411682, -0.06151861324906349, 0.05533274635672569, 0.059443939477205276, -0.38748085498809814, 0.38303110003471375, -1.2951250076293945, 0.8924156427383423]"
934,"[0.33536288142204285, 0.26003292202949524, 0.237198606133461, -0.5535608530044556, -0.3532360792160034, -0.4057743549346924, 0.5120749473571777, -0.14836767315864563, -1.0949475765228271, -0.2663612365722656]"
944,"[0.1450260877609253, 0.8275918364524841, 0.2685210108757019, 0.07015392929315567, -0.4724060595035553, 0.3526277542114258, 0.030767345800995827, -0.2377217561006546, -1.4182273149490356, 0.42475631833076477]"
954,"[0.5738393664360046, 0.336868017911911, 0.39789506793022156, -0.37057769298553467, -0.4937608540058136, -0.03300663083791733, 0.06317681819200516, 0.09718464314937592, -1.428606629371643, 0.07847531884908676]"
964,"[0.34345343708992004, 1.1625580787658691, 0.2775834798812866, -0.13275013864040375, 0.5899239778518677, -0.8117522597312927, -0.6080579161643982, -0.1026144027709961, -1.0432407855987549, -0.0054429941810667515]"
974,"[0.555285632610321, -0.1465352475643158, 0.07033680379390717, -0.7262953519821167, 1.250044584274292, -1.1261953115463257, 0.3561241030693054, 0.8609139323234558, -1.0678876638412476, 0.760047972202301]"
984,"[1.2352185249328613, 0.9462022185325623, 0.4724518060684204, -1.1470741033554077, 1.6030083894729614, 0.6464572548866272, 0.1751621961593628, 0.2977980077266693, 0.05464180186390877, 0.23153284192085266]"
994,"[0.4622097611427307, 0.6912577748298645, 0.054070089012384415, -0.681088924407959, -0.7808732986450195, 0.09236668795347214, 0.13313621282577515, 0.6388154625892639, -0.8725626468658447, 0.27561691403388977]"
1004,"[0.3128463923931122, 1.0691028833389282, 0.07012834399938583, -0.9600127339363098, -0.3094004988670349, 0.5351098775863647, -0.34149426221847534, -1.0241233110427856, -0.10006916522979736, 0.5043516755104065]"
1014,"[0.0907825380563736, 0.7518454790115356, -0.3258915841579437, -0.12696078419685364, -0.31836357712745667, -0.5043288469314575, 0.48155659437179565, -0.3971650004386902, -1.2430553436279297, -0.5336926579475403]"
1024,"[0.11690983176231384, 0.5172103047370911, 0.3313966989517212, -0.06711208075284958, -0.09541220217943192, -0.14827485382556915, 0.26500722765922546, -0.22058898210525513, -1.2915236949920654, -0.3875086307525635]"
1034,"[0.18665964901447296, 1.0952162742614746, -0.06143742427229881, -0.4487515985965729, 0.2316131740808487, 0.1685338020324707, 0.18735142052173615, 0.7473769783973694, -0.7486451268196106, 0.44172441959381104]"
1044,"[0.33819422125816345, 0.7194725871086121, -1.2306689023971558, -0.616291344165802, -0.04131258651614189, -0.3845626711845398, 0.4638664126396179, 0.21231800317764282, -0.7699280381202698, 0.85052490234375]"
1054,"[0.6894273161888123, 0.8910098671913147, -0.2615460157394409, -0.5713847875595093, -0.7510266304016113, -0.5579913258552551, 0.26217377185821533, 0.3474033772945404, -0.9146848917007446, -0.7891056537628174]"
1064,"[-0.5630555748939514, 0.958533763885498, 0.2882388234138489, -0.020059077069163322, -0.5727355480194092, -0.35868650674819946, 0.39933809638023376, -0.30935776233673096, -0.730811595916748, 0.20815564692020416]"
1084,"[0.14726659655570984, 0.7294895052909851, 0.03714948892593384, -0.06220754235982895, -0.059182602912187576, -0.09333539754152298, 0.4845232665538788, 0.19133299589157104, -1.4009511470794678, 0.43837445974349976]"
1094,"[1.1180018186569214, 0.9111244082450867, -0.14428701996803284, -0.5651589035987854, -0.15093620121479034, 0.24616602063179016, 0.32186567783355713, 0.24466894567012787, -0.8292081356048584, 0.45656028389930725]"
1104,"[0.5972972512245178, 0.6426303386688232, 0.3516882658004761, -0.15047070384025574, -0.574329674243927, 0.22083766758441925, 0.2515046298503876, 0.2607434093952179, -1.354683518409729, 0.3276824653148651]"
1114,"[0.4710022807121277, 0.8253674507141113, 0.32739031314849854, 0.2093733847141266, 1.3256477117538452, -0.6886594295501709, -1.7200721502304077, 0.6180830597877502, -1.455342173576355, -0.10241594910621643]"
1124,"[0.5739099979400635, -0.01571834087371826, -0.5008379220962524, -0.7309068441390991, 0.08991267532110214, -0.33032891154289246, 0.6841083765029907, -0.06523968279361725, -1.18233323097229, 0.17730467021465302]"
1134,"[0.10675285011529922, 0.40908730030059814, 0.041795093566179276, -0.1848914623260498, 0.10081011801958084, 0.00943040195852518, 0.3093266487121582, 0.5007927417755127, -0.7192036509513855, 0.5532308220863342]"
1144,"[-0.008583118207752705, 0.7838934063911438, 1.0371320247650146, -0.04456225410103798, -0.5217657089233398, 0.19738055765628815, 0.8074136972427368, 1.6844511032104492, -0.6039547324180603, 0.23290550708770752]"
1154,"[0.8062103986740112, 1.0059549808502197, 0.6146914958953857, -0.02889777161180973, 1.6078011989593506, -0.6131106019020081, 0.5730162858963013, 0.3626561760902405, -0.34193041920661926, 1.9855889081954956]"
1164,"[0.26350605487823486, 2.0492875576019287, -0.7608601450920105, -0.4848896861076355, 0.8056647181510925, 0.3232097327709198, -0.10760149359703064, -0.04218033328652382, -1.0646899938583374, -0.26044726371765137]"
1174,"[0.34677985310554504, 0.4230799674987793, 0.1851387917995453, -0.5309311151504517, -0.29771748185157776, 0.492719829082489, -0.6835212111473083, 0.3979586064815521, -1.2628421783447266, 0.45562395453453064]"
1184,"[0.007378156762570143, 0.5241125822067261, 0.20773915946483612, -0.7985816597938538, -0.055418577045202255, 0.2895994484424591, -0.08502718061208725, 0.797198474407196, -0.8881494998931885, 0.26864272356033325]"
1194,"[-0.7839027047157288, 0.6099031567573547, 0.1068950742483139, -0.27515462040901184, 0.24472399055957794, 0.4485616981983185, 0.27631545066833496, 0.20444448292255402, -0.9162957072257996, 0.8514047861099243]"
1204,"[0.4880341589450836, 0.4201720356941223, 0.26504483819007874, -0.20600588619709015, -0.3312692940235138, -0.04891642555594444, -0.31386539340019226, 0.25337129831314087, -1.525541067123413, 0.6184072494506836]"
1214,"[0.5206550359725952, 0.5345267653465271, 0.8692975640296936, -0.23457157611846924, 0.1449868083000183, -0.4512816071510315, 0.28196433186531067, 0.14196647703647614, -0.9544867873191833, 0.9081881642341614]"
1224,"[0.4526253640651703, 0.6780597567558289, 0.5097891092300415, -0.5214821100234985, -0.42837727069854736, -0.16275788843631744, -0.22099946439266205, 0.28047969937324524, -1.168891429901123, 0.042477164417505264]"
1234,"[0.22339342534542084, 0.2358676791191101, 0.21747952699661255, -0.6168423295021057, -0.5163289904594421, -0.5087332129478455, -0.11232033371925354, 0.19337719678878784, -1.1848820447921753, 0.527809202671051]"
1244,"[0.5519306659698486, 0.6933950781822205, -0.1254173219203949, -0.31803423166275024, -0.20162712037563324, -0.14819155633449554, 0.3358497619628906, 0.952954888343811, -1.0794169902801514, 0.37022435665130615]"
1254,"[0.3711948096752167, 0.6904246211051941, 0.4115025997161865, 0.011225382797420025, -0.4140288531780243, 0.0052302624098956585, 0.08397635817527771, 0.042220983654260635, -1.5025089979171753, 0.39927366375923157]"
1264,"[1.0464528799057007, 1.0206193923950195, 0.3469942510128021, -0.4025338590145111, -0.37551820278167725, 0.24969512224197388, 0.1742352992296219, -0.010299592278897762, -0.9483284950256348, 0.15885743498802185]"
1274,"[-0.15960648655891418, 0.43387049436569214, 0.42962923645973206, -0.6017075181007385, 0.47814077138900757, 0.30067944526672363, 0.05097390338778496, 0.9799569249153137, -0.8971182703971863, 0.17613907158374786]"
1284,"[0.34134912490844727, 0.649917483329773, 0.6269702315330505, -0.34953778982162476, -0.21451203525066376, 0.10083246231079102, -0.21744544804096222, 0.36017122864723206, -1.2832823991775513, 0.2150915414094925]"
1294,"[0.5876590609550476, 0.5901450514793396, 0.2825634479522705, -0.3320577144622803, -0.320111483335495, -0.1185184121131897, -0.021798718720674515, -0.021514086052775383, -1.2264925241470337, 0.6315963864326477]"
1304,"[0.3028637170791626, 0.4503840208053589, 0.21969573199748993, -0.39240413904190063, -0.35404473543167114, -0.37552398443222046, 0.04930676519870758, 0.04638561233878136, -1.211331844329834, 0.6385478973388672]"
1324,"[-0.37794506549835205, 0.549045741558075, -0.2406919002532959, -0.6081340909004211, 1.2254760265350342, 0.23094508051872253, 0.1470489352941513, 0.11861784011125565, -0.26285526156425476, -0.10372970253229141]"
1334,"[0.41460737586021423, 1.2394535541534424, 0.6334953308105469, 0.19777292013168335, 0.2300519496202469, -0.844873309135437, 0.17793156206607819, -0.16276457905769348, -0.6757259368896484, 0.35885581374168396]"
1344,"[0.36495983600616455, 1.019679069519043, 0.04636082425713539, -0.19924107193946838, -0.11857341974973679, -0.20676083862781525, 0.11976589262485504, 0.10855401307344437, -1.0519565343856812, 0.6585974097251892]"
1354,"[0.8534867167472839, 0.7596549391746521, -0.26807349920272827, -0.22207190096378326, -0.06326849013566971, 1.0844849348068237, 0.7239157557487488, 0.6883604526519775, -1.1628903150558472, 0.31079810857772827]"
1364,"[0.06030750274658203, 0.3754027783870697, 0.15202201902866364, -0.48652294278144836, -0.07432336360216141, -0.24843323230743408, 0.20761294662952423, 0.1907372921705246, -0.8517605066299438, 0.3636154234409332]"
1374,"[0.046863116323947906, 0.44080808758735657, 0.8458517789840698, -0.1897064745426178, 0.017445353791117668, -0.8739956021308899, -0.2657661437988281, 0.2650300860404968, -1.0175466537475586, 0.29732590913772583]"
1384,"[-0.4701511263847351, 1.8901828527450562, -1.2642910480499268, -0.5984950065612793, -0.33542025089263916, -0.34148281812667847, 0.07337428629398346, -0.044635187834501266, -0.48229387402534485, 0.5010983943939209]"
1394,"[0.24684563279151917, 0.44702738523483276, 0.3888883590698242, -0.5965766310691833, -0.14323396980762482, 0.06134863942861557, 0.5285536646842957, 0.876686692237854, -0.8490204811096191, 0.5175297260284424]"
1404,"[1.0526665449142456, 0.85309898853302, -0.11192210018634796, -1.073871374130249, 0.6400477290153503, -1.0344496965408325, -0.05915097892284393, 0.31724533438682556, -0.10675361752510071, 0.6673433184623718]"
1414,"[0.3595981001853943, 0.7681201100349426, 0.24260519444942474, -0.7519150376319885, -0.1676340103149414, -0.07248485088348389, 0.3131052553653717, 0.09554947912693024, -0.5663526654243469, 0.543570339679718]"
1434,"[0.3461204469203949, 0.7632391452789307, 0.2719590961933136, -0.6372848749160767, -0.32430756092071533, -0.4014143645763397, 0.0003104112984146923, 0.3035958409309387, -0.6237362027168274, 0.5892704129219055]"
1444,"[-0.08464770764112473, 0.20619170367717743, 0.4199502468109131, -0.7279239296913147, -1.302017092704773, 1.1681030988693237, -0.6959640979766846, 0.776145875453949, -0.744347333908081, 1.5291107892990112]"
1454,"[0.06249478831887245, 0.5904138088226318, 0.19114185869693756, -0.6838182806968689, 0.11751300096511841, 1.2027827501296997, 0.4093627333641052, 0.37513184547424316, -0.7024953365325928, -0.01810467056930065]"
1464,"[-0.7737352252006531, 1.4416718482971191, -0.17658774554729462, -0.33011841773986816, 0.7580737471580505, -0.22281156480312347, -0.8550848960876465, 1.0359010696411133, -0.7211885452270508, 0.2602350115776062]"
1474,"[-0.6188656091690063, 0.9037891626358032, -0.17780113220214844, -0.34023967385292053, -0.1933341920375824, -0.1342150717973709, 0.14801284670829773, -0.47713425755500793, -0.6359640955924988, -0.6282923817634583]"
1484,"[1.2356548309326172, 0.9890459775924683, -0.19906406104564667, -1.0080095529556274, -0.3342588245868683, -0.5922883749008179, -0.14927029609680176, 0.7590928077697754, -0.22101107239723206, 0.7190531492233276]"
1494,"[-0.40720152854919434, 0.6771303415298462, 1.0886626243591309, -0.1430342048406601, -0.35802140831947327, -0.8622540235519409, -0.1821383237838745, -0.5535851716995239, -0.0002600435691419989, 0.944163978099823]"
1504,"[0.013596356846392155, 0.08931995928287506, 1.0425091981887817, -1.3710554838180542, 0.052277956157922745, 0.3174881339073181, -0.5714461207389832, 1.682220697402954, -0.6941467523574829, -1.0785703659057617]"
1514,"[0.7905102372169495, 0.16783921420574188, -0.34286031126976013, -0.6344142556190491, -0.5044427514076233, -0.20962652564048767, -0.5607043504714966, 0.30549755692481995, -0.862945556640625, -0.42454594373703003]"
1534,"[1.8715183734893799, 0.5576065182685852, -0.5528020858764648, 0.21137365698814392, 0.6932899355888367, 1.014238953590393, -0.13936728239059448, 0.2504013180732727, -1.8801685571670532, 0.18303124606609344]"
1544,"[0.030624691396951675, 0.5992757678031921, 0.6059949398040771, -0.5032580494880676, -0.14224642515182495, -0.06214652210474014, -0.046959854662418365, -0.8089410066604614, -0.5386713147163391, 0.5064950585365295]"
1554,"[-0.24210010468959808, 0.838062047958374, -0.21963849663734436, -0.31163766980171204, 0.3250387907028198, 1.016363501548767, -0.08447512239217758, 0.15950065851211548, -1.4229323863983154, -0.15983177721500397]"
1564,"[0.37862661480903625, 0.299152135848999, -0.2483481913805008, -0.36861830949783325, -0.6714377403259277, 0.28080227971076965, 0.29624417424201965, -0.4441870152950287, -1.6497442722320557, -0.4199516773223877]"
