id,features
5433,"[0.13235801458358765, 0.9129828810691833, 0.1434737890958786, -1.9264369010925293, -0.29192429780960083, -0.014497730880975723, 0.3652893602848053, 0.23679529130458832, -1.3646726608276367, 0.8951839208602905]"
5443,"[-0.40884456038475037, 1.1468100547790527, 0.6136379837989807, -1.8622606992721558, 0.21583285927772522, -0.44945457577705383, 0.029285384342074394, -0.32926174998283386, -2.6702229976654053, 0.5038303136825562]"
5453,"[-0.40641602873802185, 0.5005162954330444, 0.9165328145027161, -1.5639002323150635, -0.0008257581503130496, -1.0244380235671997, 0.5063162446022034, 0.15592369437217712, -2.0168356895446777, 0.9056865572929382]"
5463,"[-0.24488362669944763, 1.058642864227295, 0.7818975448608398, -1.4787700176239014, -0.17825651168823242, -0.0449228473007679, 0.38670504093170166, 0.0375681072473526, -2.019646167755127, 0.6233500838279724]"
5473,"[-0.1666458696126938, 0.6382426619529724, 0.6965429186820984, -1.6100214719772339, 0.031104885041713715, -1.1080241203308105, 0.3715442419052124, -0.0730707198381424, -2.077307939529419, 0.6344389915466309]"
5483,"[0.2342112958431244, 1.1425402164459229, 0.722849428653717, -1.7179983854293823, -0.6912806630134583, -0.20412862300872803, 0.6070327162742615, 0.7026580572128296, -2.1915018558502197, 0.4059046804904938]"
5493,"[0.43338730931282043, 0.5145750641822815, 0.6836248636245728, -1.0007203817367554, -0.28098955750465393, -0.3944714367389679, 0.5524815917015076, 0.6812666654586792, -2.12119722366333, 0.8450084328651428]"
5503,"[0.6872116327285767, 0.757122814655304, 0.6702220439910889, -2.0691394805908203, -0.28968384861946106, -0.18641974031925201, 0.08458089083433151, 1.2182561159133911, -1.7287204265594482, -0.3632447421550751]"
5513,"[0.962709903717041, 1.5956722497940063, 0.5350934863090515, -1.0707257986068726, -0.3477782607078552, -0.9130377769470215, 0.005082142539322376, 1.0922787189483643, -1.6696001291275024, 0.5118516683578491]"
5523,"[-0.5582886934280396, 0.9224582314491272, 1.1186747550964355, -2.007797956466675, -0.22736401855945587, -1.4422566890716553, 0.2148600071668625, -0.8614990711212158, -1.5984917879104614, 0.14096973836421967]"
5533,"[0.02266591042280197, 1.0717285871505737, -0.15336237847805023, -1.6286836862564087, -0.9894816875457764, -0.13380490243434906, -0.31610411405563354, 0.9352936744689941, -2.210181713104248, -0.28883862495422363]"
5543,"[-0.2527037262916565, 0.9367287158966064, 1.2884925603866577, -2.0819103717803955, -0.11267457157373428, -0.031118428334593773, -0.33499273657798767, 0.7246103286743164, -1.648645043373108, 0.3733293116092682]"
5553,"[-0.34185680747032166, 1.356696605682373, 0.5908766984939575, -1.5480529069900513, -0.2291821539402008, 0.00804040115326643, 0.14465481042861938, 0.07427439093589783, -1.9151945114135742, 0.583433985710144]"
5563,"[0.7193546891212463, -0.386155366897583, -0.1901901364326477, -1.1645437479019165, 0.24583636224269867, -0.010180750861763954, 0.7735598087310791, -0.4793179929256439, -2.568889856338501, 1.0940579175949097]"
5573,"[0.6995184421539307, 1.6230859756469727, 0.47368672490119934, -0.13495293259620667, -0.5314195156097412, -1.041718602180481, 0.6816116571426392, -0.5900936126708984, -1.8698089122772217, 0.1996482014656067]"
5583,"[0.4750417172908783, 0.9280954599380493, 0.5169909000396729, -1.7005900144577026, -0.27669304609298706, 0.07908660173416138, 0.3238264322280884, -0.10200235992670059, -2.3231894969940186, 0.41373777389526367]"
5593,"[-0.514872670173645, 1.6053415536880493, 1.3874613046646118, -1.9830893278121948, 0.13732507824897766, -0.7782294154167175, 0.12219700962305069, -0.10191179066896439, -2.0591213703155518, 0.07835465669631958]"
5603,"[1.1551270484924316, 1.039018988609314, -0.2197311371564865, -2.1962921619415283, -1.1209474802017212, -0.33349958062171936, 0.7637538313865662, 0.8505743145942688, -0.49718785285949707, -1.3016257286071777]"
5613,"[0.06262760609388351, 0.9308249950408936, 0.3021712601184845, -1.606414794921875, -0.6753071546554565, -0.36324694752693176, 0.30115097761154175, 0.755737841129303, -1.7099086046218872, 0.42818063497543335]"
5623,"[-0.3603898286819458, 0.5555976033210754, 0.21443134546279907, -2.169342517852783, -0.23899537324905396, -0.5751221776008606, 0.517814576625824, 0.29355934262275696, -2.1620726585388184, 0.7386465072631836]"
5633,"[0.4516163170337677, 0.8110865950584412, 0.2254648059606552, -1.1068696975708008, 0.3151189684867859, -1.1349436044692993, 0.09009085595607758, 0.20625169575214386, -2.1526107788085938, 0.2436056286096573]"
5643,"[0.7639440894126892, 0.504717230796814, 0.4780891537666321, -1.8007653951644897, -0.6811398267745972, -0.1075902059674263, 0.30614086985588074, 0.15979816019535065, -1.6184442043304443, 0.5206091403961182]"
5653,"[0.5221763253211975, 0.6899468898773193, 0.057359300553798676, -1.8406213521957397, -0.3256746828556061, -0.11116160452365875, 0.213771790266037, 0.07334626466035843, -2.157876491546631, 0.29624807834625244]"
5663,"[-0.6141141653060913, 0.9466878771781921, 0.376292884349823, -1.9503198862075806, -0.17735552787780762, 0.019683271646499634, 0.1873844861984253, -0.40593716502189636, -2.258629560470581, 0.41290178894996643]"
5673,"[0.25914520025253296, 1.1293163299560547, 1.1113746166229248, -1.3499200344085693, -0.37772542238235474, -0.21626804769039154, 0.007678597699850798, -0.05095387250185013, -1.8800125122070312, 0.605775773525238]"
5683,"[-0.2253933548927307, 0.3556814193725586, 0.1675553321838379, -2.502342700958252, 0.27288275957107544, -0.4078420102596283, 0.6607775092124939, -0.5237879753112793, -1.9285944700241089, 0.08285392820835114]"
5693,"[-0.40258634090423584, 1.86925208568573, 1.0176106691360474, -0.17470723390579224, -0.738842785358429, -1.5848321914672852, 0.8233940601348877, 0.9338821172714233, -1.2550160884857178, 0.6246705055236816]"
5703,"[0.3920722007751465, 0.4568921625614166, 0.4794250428676605, -0.9942470788955688, -0.16309671103954315, 0.2374529391527176, 0.3160465359687805, 0.4461023807525635, -2.361485004425049, 1.0755897760391235]"
5713,"[0.9099243879318237, 0.1274777501821518, -0.9363840222358704, -1.6927555799484253, -0.5910657644271851, -1.3648465871810913, -0.022697199136018753, -0.42364701628685, -2.1042962074279785, -0.22578313946723938]"
5723,"[0.11854888498783112, 0.40896904468536377, 0.9419740438461304, -1.868790626525879, -0.16211958229541779, 0.1342281997203827, 0.011650566942989826, 0.8930728435516357, -1.69301176071167, 0.28920260071754456]"
5733,"[0.17549899220466614, 1.301598310470581, 0.7309005260467529, -1.4326967000961304, 0.03463185578584671, -0.153901606798172, 0.8941460847854614, 0.34664469957351685, -2.205439567565918, 0.24923481047153473]"
5743,"[2.0231845378875732, -0.032026149332523346, 0.4856685996055603, -1.6500121355056763, -1.0191757678985596, 0.04718169942498207, 0.6285461783409119, -0.394405335187912, -1.7323755025863647, 0.6439634561538696]"
5753,"[-0.34719914197921753, 1.188873052597046, 0.5580568909645081, -1.0912095308303833, 0.12033608555793762, -1.0530272722244263, 0.04023009538650513, 0.5185790657997131, -2.410465955734253, 1.0383418798446655]"
5763,"[0.940718948841095, 0.8293207287788391, 1.0362108945846558, -0.7789305448532104, -0.11762149631977081, -0.800075352191925, 0.7133294939994812, 1.066011667251587, -1.716696858406067, 0.5605282187461853]"
5773,"[-0.7302321195602417, 0.7855919599533081, 1.3437776565551758, -2.4382007122039795, -0.011770174838602543, -0.3855837881565094, 1.7176707983016968, 0.06286130100488663, -0.8980169892311096, 1.230803370475769]"
5783,"[-0.9564963579177856, 0.6362817883491516, 0.14954690635204315, -3.2688045501708984, -1.2931883335113525, -1.887190580368042, 0.4961828887462616, -0.2595556676387787, -0.9294672608375549, -0.5494477152824402]"
5793,"[-0.6877591013908386, 0.9956019520759583, -0.6066551208496094, -0.2524445950984955, -0.40663865208625793, -0.40724846720695496, -0.09435973316431046, 1.198257565498352, -2.625182628631592, 0.9512839913368225]"
5803,"[-0.4918162226676941, -0.09686760604381561, 1.7664885520935059, -1.2739529609680176, 0.07335072755813599, 0.7977628111839294, -1.1719181537628174, 2.092538356781006, -0.8964900970458984, 1.6683663129806519]"
5813,"[-0.17522522807121277, 0.320865660905838, 0.2562562823295593, -1.5103964805603027, -0.030656378716230392, -0.8298553824424744, 0.7862845659255981, 1.0161768198013306, -2.268493413925171, 0.6768238544464111]"
5823,"[0.07709846645593643, 1.4169753789901733, 0.9242669939994812, -1.6970958709716797, -0.1657135784626007, -0.4665546417236328, -0.04443614184856415, 0.7453969120979309, -1.8609440326690674, 0.24562311172485352]"
5833,"[0.37549692392349243, 0.9785892963409424, -0.2552031874656677, -2.3129732608795166, -0.48774081468582153, -0.14174771308898926, 0.04288943484425545, 0.16623900830745697, -2.029940128326416, 0.12742097675800323]"
5843,"[0.0353679433465004, 0.7552672624588013, -0.3220047056674957, -1.487263560295105, -1.3427412509918213, -0.5807360410690308, -0.3842211961746216, 0.8204202651977539, -1.3373545408248901, -0.5049613118171692]"
5853,"[0.24986401200294495, 0.732724666595459, 0.8093003034591675, -0.968135416507721, -0.3382717967033386, 0.27321839332580566, 0.23792493343353271, 1.0588511228561401, -1.9661682844161987, 0.9238215088844299]"
5863,"[-0.6931055784225464, 1.528285264968872, 1.2908231019973755, -1.9531643390655518, -0.6820544004440308, 0.3032483458518982, -0.102862648665905, -1.7722944021224976, -1.5402742624282837, 1.0140825510025024]"
5873,"[-0.2973044216632843, 0.4839346706867218, 1.711124300956726, -2.0720407962799072, 0.0651802346110344, -0.19802400469779968, -0.8768462538719177, -0.6054179072380066, -1.9115914106369019, 0.5564734935760498]"
5883,"[-0.2657483220100403, 0.6393546462059021, 0.4602358937263489, -1.5146347284317017, -1.266445279121399, -0.1375732421875, 0.8866240382194519, 0.9709873199462891, -1.623596429824829, 1.1655462980270386]"
5893,"[0.8104836344718933, 1.0733088254928589, 0.2430179864168167, -1.2048348188400269, -0.3529576063156128, 0.6631571054458618, -0.5414928197860718, 1.033062219619751, -1.4674770832061768, 0.6271809935569763]"
5903,"[-0.10057351738214493, 0.537274956703186, 1.5833382606506348, -1.0690897703170776, 0.18542109429836273, -1.1830424070358276, 0.09232059121131897, 0.5483995079994202, -2.4980623722076416, -0.07206187397241592]"
5913,"[-0.7226231694221497, 0.225870281457901, 0.39053162932395935, -1.5147063732147217, -0.4198273718357086, -0.8868284225463867, 1.5855257511138916, 0.45003989338874817, -2.0524234771728516, 0.734112024307251]"
5923,"[-0.70579993724823, 0.584425687789917, 0.5328923463821411, -2.5800702571868896, -0.7454538345336914, -0.021563604474067688, -0.16071495413780212, 0.3838123083114624, -1.2247048616409302, 1.308402419090271]"
5933,"[-0.5651307106018066, 1.663838267326355, 0.4244069755077362, -2.228569269180298, -1.2085176706314087, 0.3655272424221039, -0.019120682030916214, 0.11882508546113968, -2.160705327987671, 0.8057527542114258]"
5943,"[-0.08329854905605316, 0.8190810084342957, -0.34614938497543335, -2.4557015895843506, -1.4972084760665894, 0.2148977518081665, 0.10690809786319733, -0.6360567808151245, -2.0012195110321045, 0.058072950690984726]"
5953,"[-0.3270294964313507, 0.7923109531402588, 0.7957714200019836, -1.9010101556777954, -0.13837218284606934, -0.2927119731903076, -0.10301851481199265, 0.8636983036994934, -1.9699350595474243, 0.6367619037628174]"
5963,"[0.802207887172699, 1.241654634475708, 1.115583062171936, -1.1108318567276, 0.26683077216148376, 0.08113151043653488, 0.15441347658634186, 0.8270355463027954, -1.7118481397628784, 0.7121927738189697]"
5973,"[-0.581260085105896, 1.224049687385559, 1.2756379842758179, -2.762545108795166, 0.7491585612297058, -1.0023518800735474, -0.9556168913841248, -0.2593978941440582, -1.5849025249481201, 0.47555726766586304]"
5983,"[0.30388644337654114, -0.0569349080324173, 1.8712043762207031, -1.3689134120941162, 1.245965600013733, 0.5449202656745911, -0.5967200398445129, -1.2244995832443237, -2.9994688034057617, -0.28849923610687256]"
5993,"[1.4825329780578613, 1.3166131973266602, -0.48932430148124695, -0.40825048089027405, 0.16635648906230927, -1.2705415487289429, 0.27538204193115234, 0.7483295798301697, -1.8748866319656372, -0.08166948705911636]"
6003,"[0.7097865343093872, 1.151551604270935, 0.690573513507843, -1.1225404739379883, -0.36352434754371643, -0.4623619318008423, 0.5081849694252014, 0.1639203578233719, -2.2450053691864014, 0.643319308757782]"
6013,"[0.6782024502754211, 1.2865173816680908, -0.40342992544174194, -1.5310602188110352, -0.8070315718650818, -0.36434274911880493, 0.8889776468276978, 0.8588836193084717, -1.9234046936035156, -0.8327265381813049]"
6023,"[0.0059841088950634, 0.6076892018318176, 0.5448154211044312, -2.444617986679077, -0.2246098816394806, -0.477363258600235, 0.23993472754955292, -0.6904885768890381, -1.689742922782898, 0.8084531426429749]"
6033,"[0.19250798225402832, 0.6620383262634277, 0.0748758465051651, -2.4679102897644043, -0.25369197130203247, -1.2025831937789917, 0.1075148954987526, -0.06896553933620453, -1.7054271697998047, 0.539055347442627]"
4,"[0.5488651394844055, 1.482014536857605, 0.2531448304653168, -1.0271474123001099, -2.5196526050567627, 0.5433124899864197, -0.0529891736805439, -0.15752723813056946, -2.088310480117798, 1.7534358501434326]"
14,"[-0.39778009057044983, 0.13911214470863342, 0.0005265241488814354, -1.2329537868499756, -0.3192235231399536, -1.6543365716934204, -1.4411299228668213, 1.1865880489349365, -2.332690954208374, 1.438743233680725]"
24,"[-0.01846228539943695, 0.995012640953064, 0.7214271426200867, -1.2314532995224, -0.5572426915168762, -0.543797492980957, 0.9053235650062561, 0.4271959662437439, -2.22855806350708, 0.243406280875206]"
34,"[-0.4534740447998047, 0.03964918479323387, 0.4905473291873932, -1.9749715328216553, -0.14733043313026428, -0.5043296813964844, 0.8004154562950134, 0.20545798540115356, -2.552823066711426, 0.18232658505439758]"
44,"[-0.3309151530265808, 0.5758223533630371, 0.6311919093132019, -1.7756986618041992, -0.9384565949440002, -0.8582783341407776, 0.017137179151177406, 0.0754849910736084, -2.2335872650146484, -0.3294525742530823]"
54,"[0.5990341305732727, 1.4223215579986572, 0.4761754870414734, -1.4561996459960938, -0.44411540031433105, -0.6468490958213806, -0.23891182243824005, 0.3904075622558594, -1.399389386177063, 1.4510961771011353]"
64,"[-1.4892873764038086, 0.9669637680053711, 1.423444151878357, -2.179401397705078, -0.5216698050498962, 0.8540662527084351, 0.5957289934158325, 0.4302123188972473, -2.0567286014556885, -0.1792813241481781]"
74,"[1.0629202127456665, 0.5950765609741211, 0.34408119320869446, -1.3157942295074463, -0.20019501447677612, 0.42090994119644165, -1.0401004552841187, 0.2725834548473358, -2.0931284427642822, 1.4794176816940308]"
84,"[-1.6632280349731445, -0.32654157280921936, 0.8878189325332642, -1.041630744934082, -0.5823484063148499, -1.6954156160354614, -0.6587106585502625, 1.2057907581329346, -1.1916766166687012, 2.7414655685424805]"
94,"[-1.7048863172531128, 2.2619075775146484, 0.45509961247444153, -1.9752142429351807, 0.07528800517320633, -0.6781783103942871, 0.18276336789131165, 0.8402400612831116, -1.3705003261566162, 0.16133639216423035]"
104,"[-0.8269229531288147, 0.8231212496757507, 1.1915842294692993, -1.8076035976409912, 0.7118649482727051, -1.110161542892456, -0.44863399863243103, 0.505346417427063, -1.9791693687438965, 0.7819837331771851]"
114,"[0.2888087034225464, 0.8938533067703247, -0.31815415620803833, -0.6058135032653809, -0.45980003476142883, -0.6945149302482605, -0.4188184142112732, 0.4884962737560272, -2.6180038452148438, 0.07754909247159958]"
124,"[0.010651838965713978, 1.7482465505599976, -0.2830273509025574, -1.5350819826126099, -0.17606092989444733, -0.167255237698555, 0.9872648119926453, -0.23641304671764374, -1.9770272970199585, 0.2032874971628189]"
134,"[0.8086645603179932, 0.32198578119277954, 0.339253693819046, -1.2536851167678833, -1.0936295986175537, -0.4804609417915344, -0.20490066707134247, 0.34806010127067566, -2.463003158569336, 0.08042667806148529]"
144,"[0.2654910087585449, 0.3296947479248047, -0.468863308429718, -1.539546012878418, -1.0726594924926758, -0.4480299651622772, -2.145979642868042, -0.2704785168170929, -2.797569751739502, 0.13875839114189148]"
154,"[0.04137437418103218, 0.9113906025886536, 1.4208595752716064, -0.9992446899414062, -0.007076021283864975, 0.7224899530410767, 0.06135820969939232, 0.7196946144104004, -1.3669633865356445, 1.1314743757247925]"
164,"[-0.19513501226902008, 0.8009973764419556, 0.319132924079895, -2.2387752532958984, -0.09081252664327621, -1.3522818088531494, 0.07188154757022858, 0.05882195010781288, -2.2285730838775635, 0.16466759145259857]"
